student_id,week,avg_submission_delay,quiz_score,attendance_pct,study_sessions,deadline_load,burnout_risk
317,11,3.66,57.36,85.06,3,2,1
317,12,3.57,62.58,84.96,3,1,1
318,1,0.52,77.05,90.71,5,3,0
318,2,0.58,71.42,86.01,6,3,0
318,3,0.3,76.19,82.54,4,3,0
318,4,0.06,77.34,80.04,4,2,0
318,5,0.54,76.98,88.0,5,1,0
318,6,0.58,73.6,81.89,4,2,0
318,7,0.74,76.11,82.27,6,1,0
318,8,0.36,71.53,85.45,4,3,0
318,9,0.95,65.64,84.97,4,1,0
318,10,0.78,78.4,76.35,4,2,0
318,11,0.43,71.98,84.17,5,1,0
318,12,0.92,76.96,84.26,6,1,0
319,1,0.69,76.84,82.16,5,2,0
319,2,0.68,74.7,91.99,6,2,0
319,3,0.63,75.52,96.41,6,3,0
319,4,0.66,72.99,90.43,5,1,0
319,5,0.79,76.54,86.88,4,1,0
319,6,0.65,71.82,92.22,5,3,0
319,7,0.0,81.88,91.96,6,3,0
319,8,0.24,77.47,96.02,5,3,0
319,9,0.23,77.91,89.95,4,1,0
319,10,0.0,79.06,91.32,6,2,0
319,11,0.57,71.09,96.81,6,2,0
319,12,0.51,75.76,93.52,4,1,0
320,1,0.2,77.54,86.96,4,2,0
320,2,0.68,73.79,85.19,6,2,0
320,3,0.43,78.43,75.71,5,1,0
320,4,0.12,76.81,90.16,5,2,0
320,5,0.07,74.12,87.36,4,3,0
320,6,0.68,87.17,86.86,5,2,0
320,7,0.3,81.35,86.48,6,1,0
320,8,0.37,82.52,82.85,5,3,0
320,9,0.15,72.88,92.49,6,1,0
320,10,0.64,75.38,88.07,4,3,0
320,11,0.22,84.61,82.95,5,3,0
320,12,0.72,80.53,85.83,4,2,0
321,1,0.48,78.0,93.59,4,3,0
321,2,0.63,77.42,96.57,5,3,0
321,3,0.19,81.02,95.12,4,3,0
321,4,0.61,85.87,90.08,5,3,0
321,5,0.81,81.82,95.16,5,2,0
321,6,0.45,83.78,97.35,6,1,0
321,7,0.4,81.32,97.27,4,1,0
321,8,0.67,84.41,94.69,4,1,0
321,9,0.38,78.91,95.4,5,2,0
321,10,0.57,88.02,91.2,6,2,0
321,11,0.67,69.46,95.16,4,1,0
321,12,0.99,84.04,94.25,4,2,0
322,1,0.26,76.33,91.05,4,1,0
322,2,0.13,92.85,91.35,5,1,0
322,3,0.2,83.95,88.55,6,1,0
322,4,0.31,88.45,89.63,6,2,0
322,5,0.23,89.31,85.83,4,2,0
322,6,0.22,87.01,94.79,5,1,0
322,7,0.41,81.37,87.02,4,2,0
322,8,0.34,88.93,87.26,5,2,0
322,9,0.47,89.08,86.32,6,3,0
322,10,0.63,81.27,90.42,5,2,0
322,11,0.18,84.61,89.35,5,1,0
322,12,1.01,82.81,87.52,6,1,0
323,1,1.61,85.53,88.65,1,3,1
323,2,1.74,79.7,95.31,3,2,1
323,3,2.3,76.52,94.19,3,3,1
323,4,2.05,66.75,100.0,2,2,1
323,5,2.22,65.76,82.5,1,1,1
323,6,2.33,77.5,86.78,1,1,1
323,7,2.77,68.17,88.96,1,3,1
323,8,3.18,73.83,84.84,3,1,1
323,9,2.68,71.37,89.91,1,3,1
323,10,2.45,64.07,93.06,1,2,1
323,11,2.6,61.05,90.0,3,2,1
323,12,2.93,67.36,93.15,3,2,1
324,1,1.35,78.51,90.32,2,1,1
324,2,2.38,69.35,84.89,2,1,1
324,3,2.25,62.69,84.26,3,2,1
324,4,1.83,64.72,89.11,1,1,1
324,5,2.04,66.16,93.73,1,2,1
324,6,2.23,63.67,80.14,3,3,1
324,7,2.84,69.55,75.82,2,2,1
324,8,2.89,62.94,82.55,2,2,1
324,9,3.01,64.58,91.8,1,2,1
324,10,2.32,67.55,80.92,1,2,1
324,11,3.05,56.78,76.78,3,3,1
324,12,3.65,64.87,83.83,2,3,1
325,1,0.04,63.3,88.35,6,2,0
325,2,0.15,62.62,85.89,5,3,0
325,3,0.17,67.58,95.24,6,1,0
325,4,0.91,71.5,87.98,6,3,0
325,5,0.78,61.87,90.18,4,1,0
325,6,0.64,68.31,92.64,5,1,0
325,7,0.32,67.69,85.03,5,2,0
325,8,0.82,69.38,88.36,4,1,0
325,9,0.38,64.64,86.5,5,2,0
325,10,0.0,63.21,94.53,5,1,0
325,11,0.55,73.5,88.09,6,3,0
325,12,0.7,64.83,89.58,5,1,0
326,1,2.69,63.4,81.21,3,1,1
326,2,2.01,72.31,87.9,3,3,1
326,3,1.97,65.89,83.83,1,3,1
326,4,2.52,67.99,79.26,3,1,1
326,5,2.88,57.07,85.93,2,2,1
326,6,2.64,66.7,77.29,3,2,1
326,7,2.97,60.11,82.42,1,1,1
326,8,3.05,58.1,78.9,1,1,1
326,9,2.52,72.48,80.25,3,2,1
326,10,2.83,61.15,85.01,1,3,1
326,11,2.88,58.41,80.24,1,1,1
326,12,3.51,60.17,66.16,3,1,1
327,1,1.83,69.25,79.41,3,1,1
327,2,1.9,64.32,82.73,1,2,1
327,3,2.2,69.37,84.98,3,3,1
327,4,2.48,70.74,83.28,1,2,1
327,5,2.68,73.95,80.76,1,1,1
327,6,2.44,67.72,81.26,2,2,1
327,7,2.81,70.49,80.86,3,3,1
327,8,3.19,60.8,77.21,1,3,1
327,9,2.48,59.43,75.15,3,1,1
327,10,2.22,71.49,82.2,1,3,1
327,11,3.02,64.49,88.55,1,2,1
327,12,3.28,59.99,78.43,1,2,1
328,1,0.6,72.59,87.69,6,1,0
328,2,1.07,73.09,89.59,4,1,0
328,3,0.08,70.97,88.94,5,1,0
328,4,0.15,78.12,90.1,4,2,0
328,5,0.51,70.31,88.3,6,2,0
328,6,0.15,76.62,86.49,5,2,0
328,7,0.09,73.99,88.09,4,3,0
328,8,0.55,74.8,84.78,4,2,0
328,9,0.0,75.6,82.93,5,1,0
328,10,0.21,71.28,84.81,6,2,0
328,11,0.53,69.79,83.2,6,2,0
328,12,0.67,73.97,85.74,5,3,0
329,1,0.5,79.69,90.72,5,2,0
329,2,0.25,81.73,89.58,4,1,0
329,3,0.62,76.31,89.34,5,1,0
329,4,1.03,80.92,89.52,4,1,0
329,5,0.66,80.69,85.36,4,1,0
329,6,0.26,82.88,90.77,5,1,0
329,7,0.2,79.04,90.64,4,3,0
329,8,0.26,78.84,84.29,4,3,0
329,9,0.35,78.81,89.41,6,2,0
329,10,0.8,81.47,91.64,6,3,0
329,11,0.91,81.21,85.7,6,1,0
329,12,0.32,84.03,89.12,4,1,0
330,1,1.02,71.25,88.35,3,2,1
330,2,0.88,72.78,88.29,1,2,1
330,3,2.09,64.77,89.12,3,1,1
330,4,2.42,74.56,86.01,1,1,1
330,5,2.4,66.74,81.83,2,1,1
330,6,2.39,68.88,82.39,1,2,1
330,7,2.58,66.13,74.32,1,1,1
330,8,2.82,66.34,74.55,1,3,1
330,9,3.03,56.96,84.9,2,2,1
330,10,3.32,68.24,84.3,3,1,1
330,11,3.04,66.1,79.03,1,2,1
330,12,3.23,59.62,81.32,3,1,1
331,1,1.41,75.77,82.97,1,2,1
331,2,1.91,78.94,85.41,3,2,1
331,3,2.02,75.39,83.32,2,1,1
331,4,2.61,78.95,90.42,3,3,1
331,5,2.78,76.75,83.91,1,3,1
331,6,3.11,81.08,86.63,2,3,1
331,7,2.81,85.31,87.74,2,3,1
331,8,1.93,70.31,86.14,2,1,1
331,9,2.46,73.35,83.57,3,3,1
331,10,2.6,66.69,84.71,2,1,1
331,11,2.92,74.23,84.15,3,3,1
331,12,3.27,79.99,77.92,1,1,1
332,1,0.4,75.99,92.92,6,1,0
332,2,0.66,81.59,97.39,6,2,0
332,3,0.62,76.84,94.53,5,1,0
332,4,0.88,80.61,92.2,6,1,0
332,5,0.31,78.35,93.38,5,3,0
332,6,0.46,69.44,94.87,5,2,0
332,7,0.13,78.31,98.14,6,1,0
332,8,0.64,72.23,95.54,5,1,0
332,9,0.07,76.36,90.08,5,1,0
332,10,0.5,74.37,94.83,5,2,0
332,11,0.85,79.66,96.75,6,2,0
332,12,0.27,73.12,94.62,4,3,0
333,1,1.84,68.94,86.35,2,1,1
333,2,1.96,80.31,86.49,3,3,1
333,3,2.14,71.57,79.89,1,1,1
333,4,1.79,70.87,75.16,1,2,1
333,5,2.09,80.44,83.58,1,3,1
333,6,1.66,63.74,84.06,1,1,1
333,7,2.35,72.33,74.01,1,3,1
333,8,2.51,64.61,76.62,3,2,1
333,9,3.35,62.44,82.69,1,1,1
333,10,3.1,61.37,87.85,1,2,1
333,11,3.05,55.21,82.4,1,1,1
333,12,2.97,72.89,76.73,1,3,1
334,1,1.5,71.34,91.56,1,3,1
334,2,1.19,82.66,81.14,3,2,1
334,3,1.81,76.12,90.82,2,1,1
334,4,1.24,71.85,84.14,1,1,1
334,5,2.88,77.57,81.68,1,1,1
334,6,1.93,77.17,86.38,1,1,1
334,7,2.72,73.45,85.92,1,3,1
334,8,1.75,56.2,85.27,1,3,1
334,9,3.35,64.12,84.74,1,1,1
334,10,2.51,77.83,77.29,1,2,1
334,11,3.87,83.27,73.37,1,3,1
334,12,3.13,71.83,78.98,2,3,1
335,1,1.51,80.23,83.5,2,2,1
335,2,1.82,78.78,93.72,3,1,1
335,3,1.47,69.32,80.57,3,2,1
335,4,1.92,80.05,83.93,3,2,1
335,5,2.18,88.75,88.26,2,1,1
335,6,2.57,73.98,77.08,3,3,1
335,7,3.04,82.25,78.41,3,2,1
335,8,2.25,73.51,90.05,3,1,1
335,9,2.59,73.77,84.49,3,1,1
335,10,3.38,74.69,86.09,3,2,1
335,11,3.14,78.86,78.31,1,2,1
335,12,3.05,82.26,73.12,2,2,1
336,1,0.74,80.92,97.24,5,1,0
336,2,0.5,80.49,93.38,6,2,0
336,3,0.81,84.0,94.92,6,2,0
336,4,0.81,82.42,96.8,5,3,0
336,5,1.51,79.57,96.24,4,3,0
336,6,0.45,75.64,95.52,4,3,0
336,7,0.51,78.7,91.25,6,1,0
336,8,0.84,80.89,100.0,6,2,0
336,9,0.41,74.59,94.78,4,1,0
336,10,0.29,74.72,98.03,4,3,0
336,11,0.54,79.66,100.0,4,1,0
336,12,0.37,79.33,100.0,6,1,0
337,1,1.47,72.0,91.82,2,3,1
337,2,2.15,70.81,88.0,1,2,1
337,3,2.17,78.96,97.46,1,2,1
337,4,1.68,85.62,94.74,1,1,1
337,5,2.38,79.3,90.52,1,2,1
337,6,2.74,74.61,91.99,1,1,1
337,7,3.35,75.51,88.04,3,3,1
337,8,2.9,78.66,95.02,2,1,1
337,9,2.38,80.31,85.17,3,3,1
337,10,2.34,70.01,90.63,2,1,1
337,11,3.33,68.21,85.08,3,1,1
337,12,3.6,64.71,90.06,3,2,1
338,1,0.0,62.23,99.89,4,3,0
338,2,0.64,69.07,89.02,4,3,0
338,3,0.0,69.23,98.03,6,1,0
338,4,0.36,68.91,100.0,6,1,0
338,5,0.63,75.05,96.15,5,1,0
338,6,1.01,60.42,100.0,4,1,0
338,7,0.47,74.01,97.96,4,2,0
338,8,0.86,71.62,97.03,4,2,0
338,9,0.61,69.29,100.0,6,2,0
338,10,0.68,62.83,98.02,4,3,0
338,11,0.75,68.8,94.15,4,2,0
338,12,0.62,68.51,100.0,4,2,0
339,1,0.84,72.37,90.36,4,3,0
339,2,0.29,71.08,88.38,5,2,0
339,3,0.39,71.74,83.68,6,2,0
339,4,0.0,71.5,86.79,6,2,0
339,5,0.41,65.44,86.29,4,1,0
339,6,0.22,68.12,84.01,6,3,0
339,7,0.39,74.06,89.69,6,2,0
339,8,0.37,75.39,91.98,4,2,0
339,9,0.42,69.43,86.47,4,2,0
339,10,0.57,68.65,85.53,4,1,0
339,11,0.37,64.1,87.42,5,3,0
339,12,0.72,69.05,87.56,5,1,0
340,1,1.61,77.03,92.33,1,3,1
340,2,2.02,75.13,87.29,2,3,1
340,3,1.73,73.69,94.45,3,1,1
340,4,2.19,70.27,89.42,3,3,1
340,5,2.91,78.15,90.46,2,1,1
340,6,2.08,81.27,85.68,3,1,1
340,7,3.32,72.28,83.88,1,2,1
340,8,2.59,69.77,81.06,3,1,1
340,9,3.41,71.81,96.96,2,2,1
340,10,2.99,75.96,83.7,2,3,1
340,11,3.54,67.58,89.02,3,1,1
340,12,3.41,70.06,88.21,1,1,1
341,1,0.36,62.85,83.75,6,1,0
341,2,0.0,67.24,87.94,5,2,0
341,3,0.34,68.96,83.25,5,2,0
341,4,0.28,64.88,90.94,4,1,0
341,5,0.28,60.9,90.16,4,3,0
341,6,0.49,71.61,85.17,4,1,0
341,7,0.87,65.51,86.72,4,2,0
341,8,0.78,67.37,84.87,6,3,0
341,9,0.61,64.25,86.14,5,2,0
341,10,0.65,69.72,87.18,5,1,0
341,11,0.87,69.49,92.39,4,1,0
341,12,0.77,65.63,87.86,6,1,0
342,1,1.83,84.7,99.28,3,2,1
342,2,2.01,75.15,96.73,2,1,1
342,3,2.43,71.19,87.07,1,2,1
342,4,1.77,71.41,100.0,1,2,1
342,5,2.33,77.97,91.18,2,2,1
342,6,2.95,67.1,89.53,3,2,1
342,7,2.65,73.58,85.94,3,3,1
342,8,3.17,64.63,92.09,2,3,1
342,9,2.4,61.9,90.21,3,3,1
342,10,2.7,66.2,94.73,1,3,1
342,11,3.94,62.4,88.05,3,3,1
342,12,2.88,70.7,82.6,1,2,1
343,1,0.81,81.83,90.27,6,1,0
343,2,0.84,71.07,78.81,5,1,0
343,3,0.0,74.32,80.73,6,2,0
343,4,0.0,73.83,82.85,4,2,0
343,5,0.7,67.88,88.06,4,3,0
343,6,0.29,67.41,82.83,4,1,0
343,7,0.57,75.88,83.8,5,1,0
343,8,0.22,79.89,85.53,6,1,0
343,9,0.73,78.86,91.26,6,1,0
343,10,0.27,74.74,87.27,4,2,0
343,11,0.49,77.62,85.81,4,3,0
343,12,0.39,65.19,79.48,4,3,0
344,1,1.17,74.92,87.16,2,3,1
344,2,1.71,57.24,85.74,1,1,1
344,3,1.54,71.42,86.21,3,1,1
344,4,1.85,63.57,81.29,3,1,1
344,5,1.93,68.48,92.05,1,2,1
344,6,2.45,68.12,88.85,2,3,1
344,7,2.91,76.06,81.36,2,1,1
344,8,2.71,65.7,83.77,1,1,1
344,9,3.24,67.48,83.17,2,2,1
344,10,3.18,58.61,74.75,2,3,1
344,11,3.63,57.79,74.54,2,1,1
344,12,3.46,63.67,85.31,1,3,1
345,1,0.0,75.91,86.77,6,2,0
345,2,0.66,66.49,86.83,6,3,0
345,3,0.64,79.59,91.33,6,3,0
345,4,0.47,74.19,91.95,6,3,0
345,5,0.12,78.14,90.98,4,3,0
345,6,0.34,75.03,93.69,4,3,0
345,7,0.18,70.97,96.16,4,1,0
345,8,0.29,70.12,95.5,5,3,0
345,9,0.86,75.96,88.09,5,3,0
345,10,0.13,76.7,89.48,5,3,0
345,11,0.42,75.5,88.26,5,2,0
345,12,0.97,71.36,92.18,4,3,0
346,1,1.26,68.43,87.77,3,2,1
346,2,1.56,65.13,95.97,3,3,1
346,3,1.56,67.73,88.29,3,1,1
346,4,1.48,68.53,88.17,1,1,1
346,5,3.06,73.43,89.05,3,2,1
346,6,2.86,65.94,91.06,3,1,1
346,7,2.55,65.17,87.61,3,3,1
346,8,3.6,63.41,90.57,1,1,1
346,9,2.33,68.0,86.35,1,3,1
346,10,3.54,62.59,87.86,1,2,1
346,11,3.18,67.24,78.04,1,2,1
346,12,3.45,60.82,92.21,2,3,1
347,1,1.22,72.42,93.73,1,2,1
347,2,2.0,81.99,91.31,3,1,1
347,3,1.46,86.57,84.46,2,1,1
347,4,1.91,80.68,90.99,2,1,1
347,5,2.27,71.39,93.27,1,2,1
347,6,2.72,80.25,96.85,1,1,1
347,7,2.4,77.37,88.25,3,2,1
347,8,2.57,68.62,88.74,2,3,1
347,9,3.03,71.18,83.94,1,1,1
347,10,2.47,73.34,86.33,2,3,1
347,11,4.05,74.56,92.83,3,3,1
347,12,2.86,75.85,80.91,3,3,1
348,1,0.28,70.64,97.96,4,1,0
348,2,0.0,74.74,88.17,4,3,0
348,3,0.49,69.23,95.09,6,3,0
348,4,0.52,69.21,90.54,4,1,0
348,5,0.71,66.87,91.98,5,2,0
348,6,0.27,75.63,94.26,6,2,0
348,7,0.53,69.81,89.25,5,3,0
348,8,0.77,75.87,85.92,4,3,0
348,9,0.33,74.97,94.25,6,1,0
348,10,0.45,71.66,87.89,4,2,0
348,11,0.61,74.2,91.09,4,2,0
348,12,0.7,72.86,90.39,6,1,0
349,1,0.83,75.66,91.65,2,3,1
349,2,1.5,73.41,100.0,2,3,1
349,3,1.66,69.78,91.3,2,2,1
349,4,1.79,65.59,91.73,1,3,1
349,5,2.21,62.47,91.7,3,1,1
349,6,1.92,76.51,96.56,3,1,1
349,7,1.83,61.96,90.47,1,1,1
349,8,2.42,68.04,89.07,3,3,1
349,9,3.74,65.47,93.07,1,3,1
349,10,2.98,65.77,90.32,2,1,1
349,11,3.07,63.36,88.88,1,2,1
349,12,3.19,61.34,91.52,2,2,1
350,1,1.97,64.2,85.8,2,2,1
350,2,1.68,56.42,85.09,2,1,1
350,3,1.63,60.88,91.28,2,3,1
350,4,1.71,59.68,82.31,1,3,1
350,5,2.28,63.03,89.72,1,1,1
350,6,2.5,45.89,86.43,3,1,1
350,7,2.42,52.58,86.5,3,1,1
350,8,2.96,64.19,78.98,1,1,1
350,9,3.86,46.82,82.38,1,1,1
350,10,2.27,58.99,96.47,1,1,1
350,11,2.5,44.05,79.84,1,3,1
350,12,3.41,46.94,84.11,3,1,1
351,1,0.39,73.15,93.38,5,2,0
351,2,0.64,81.53,83.54,4,1,0
351,3,0.7,83.12,86.48,6,3,0
351,4,0.37,73.33,87.6,6,3,0
351,5,0.31,77.04,92.83,5,2,0
351,6,0.58,81.49,93.7,5,1,0
351,7,0.95,83.76,86.88,5,3,0
351,8,0.08,88.37,87.11,5,2,0
351,9,0.32,76.54,85.09,4,2,0
351,10,0.49,74.35,90.57,6,1,0
351,11,0.27,81.48,84.71,5,2,0
351,12,0.81,74.95,89.04,6,2,0
352,1,1.71,72.53,93.07,2,2,1
352,2,1.51,79.25,89.13,2,1,1
352,3,2.61,67.29,91.71,3,3,1
352,4,1.94,63.01,90.83,1,1,1
352,5,2.24,78.94,88.91,1,1,1
352,6,2.48,68.36,93.83,3,3,1
352,7,2.15,70.93,87.46,1,2,1
352,8,3.02,67.74,94.45,1,2,1
352,9,3.22,62.97,92.66,1,1,1
352,10,2.09,57.79,83.59,3,2,1
352,11,2.99,66.45,84.11,3,1,1
352,12,3.7,65.98,83.77,2,2,1
353,1,0.33,73.25,87.82,5,1,0
353,2,0.68,76.09,89.5,6,2,0
353,3,0.3,75.38,92.15,4,1,0
353,4,0.31,73.74,90.15,4,2,0
353,5,0.35,75.29,91.29,6,3,0
353,6,0.59,69.92,90.03,5,3,0
353,7,0.37,73.29,93.85,5,1,0
353,8,0.44,64.94,93.25,6,1,0
353,9,0.35,69.59,91.57,6,3,0
353,10,0.93,71.16,91.54,6,1,0
353,11,0.35,67.61,90.3,4,3,0
353,12,0.14,69.33,89.89,6,3,0
354,1,0.61,81.19,91.63,6,2,0
354,2,0.65,74.87,92.98,6,3,0
354,3,0.28,73.94,93.47,6,3,0
354,4,0.48,75.18,92.12,5,3,0
354,5,0.0,77.89,87.33,4,3,0
354,6,0.56,72.78,89.4,6,3,0
354,7,0.41,78.88,91.35,4,1,0
354,8,0.62,73.87,83.59,6,3,0
354,9,0.43,72.83,92.69,5,1,0
354,10,0.41,73.87,89.58,4,3,0
354,11,0.28,72.13,89.41,6,1,0
354,12,0.23,71.53,87.77,6,1,0
355,1,2.06,74.99,88.43,1,1,1
355,2,2.16,73.99,82.72,3,3,1
355,3,2.79,73.58,88.48,2,2,1
355,4,2.64,67.66,80.53,3,3,1
355,5,2.14,66.26,86.76,3,3,1
355,6,2.51,75.11,86.84,3,2,1
355,7,2.02,68.79,79.74,3,2,1
355,8,3.14,63.69,73.51,2,3,1
355,9,3.29,74.51,79.62,3,1,1
355,10,2.87,70.56,76.43,1,2,1
355,11,3.16,70.5,68.48,1,2,1
355,12,3.2,62.91,80.49,1,3,1
356,1,1.49,76.6,79.29,1,1,1
356,2,1.36,78.05,81.43,1,2,1
356,3,2.89,69.8,73.86,2,1,1
356,4,1.98,74.42,75.61,1,1,1
356,5,2.92,71.14,76.05,1,1,1
356,6,2.11,64.98,75.38,2,1,1
356,7,2.23,69.43,76.54,1,3,1
356,8,2.5,76.54,78.22,2,3,1
356,9,2.93,67.57,74.34,3,2,1
356,10,2.81,72.43,72.29,1,1,1
356,11,3.26,61.28,83.86,1,2,1
356,12,3.08,72.76,82.95,3,1,1
357,1,0.31,75.56,93.12,6,1,0
357,2,0.36,78.71,93.16,4,2,0
357,3,0.26,74.1,94.05,5,2,0
357,4,0.14,78.3,91.99,6,3,0
357,5,0.28,73.57,97.37,4,2,0
357,6,0.54,75.08,95.33,4,1,0
357,7,0.67,82.05,89.33,4,3,0
357,8,0.58,76.73,96.84,5,2,0
357,9,0.69,75.84,97.39,6,1,0
357,10,0.43,77.12,98.79,5,2,0
357,11,0.81,69.59,96.37,6,1,0
357,12,0.18,76.93,94.11,4,2,0
358,1,0.22,76.8,83.3,5,3,0
358,2,1.0,71.16,82.58,4,1,0
358,3,0.17,72.98,80.01,5,1,0
358,4,0.62,76.18,85.42,6,1,0
358,5,0.98,70.57,82.51,4,3,0
358,6,1.01,70.2,81.91,4,2,0
358,7,0.63,64.29,88.18,4,3,0
358,8,0.0,69.55,83.97,4,1,0
358,9,0.64,73.88,79.3,4,1,0
358,10,0.62,65.46,81.79,6,2,0
358,11,0.62,70.36,85.86,6,1,0
358,12,0.56,75.22,86.27,4,1,0
359,1,0.67,71.8,89.43,4,2,0
359,2,0.14,77.14,93.37,6,3,0
359,3,0.55,79.99,84.2,6,3,0
359,4,0.48,78.3,90.54,5,3,0
359,5,0.3,69.12,88.22,5,2,0
359,6,0.0,75.12,85.37,4,1,0
359,7,0.71,80.97,88.77,5,2,0
359,8,0.74,73.2,92.05,6,1,0
359,9,1.01,74.43,88.86,5,3,0
359,10,0.31,76.4,89.85,6,2,0
359,11,0.46,74.57,88.99,6,3,0
359,12,0.78,74.77,86.97,5,1,0
360,1,1.44,89.55,84.51,1,3,1
360,2,1.7,85.08,94.55,1,2,1
360,3,1.27,79.65,80.13,1,2,1
360,4,1.96,84.22,88.39,2,1,1
360,5,2.52,82.55,83.34,3,1,1
360,6,2.17,83.19,84.3,2,3,1
360,7,1.79,66.71,84.32,1,2,1
360,8,2.85,92.07,90.59,2,3,1
360,9,3.24,73.15,85.22,1,3,1
360,10,3.21,80.57,87.89,1,1,1
360,11,3.26,74.54,86.2,1,3,1
360,12,2.93,73.45,88.81,2,3,1
361,1,0.85,83.22,91.7,1,3,1
361,2,1.62,75.0,89.29,1,1,1
361,3,1.36,79.4,95.5,3,2,1
361,4,2.18,88.75,87.12,2,2,1
361,5,2.41,76.34,87.77,2,2,1
361,6,2.7,73.53,86.72,3,3,1
361,7,3.57,81.89,85.83,3,2,1
361,8,2.92,74.98,87.54,3,3,1
361,9,3.61,63.65,93.43,2,1,1
361,10,2.93,74.43,81.28,3,1,1
361,11,2.95,63.54,84.69,2,3,1
361,12,3.72,76.2,79.72,2,1,1
362,1,0.65,62.71,94.01,4,3,0
362,2,0.62,68.37,95.11,5,1,0
362,3,0.58,77.99,92.97,5,1,0
362,4,0.97,76.98,97.13,6,1,0
362,5,1.37,72.03,90.82,6,2,0
362,6,0.42,72.15,92.24,6,1,0
362,7,0.49,68.89,95.81,6,2,0
362,8,0.0,69.5,93.7,4,3,0
362,9,0.54,71.07,92.52,6,3,0
362,10,1.01,69.02,93.88,5,3,0
362,11,0.24,73.85,92.33,5,1,0
362,12,0.3,70.4,93.39,5,2,0
363,1,2.53,74.3,82.2,1,1,1
363,2,2.51,66.66,81.51,3,1,1
363,3,1.89,68.9,86.98,3,1,1
363,4,2.25,63.92,84.67,1,1,1
363,5,2.23,62.97,83.26,2,3,1
363,6,2.53,67.02,83.44,2,3,1
363,7,3.48,57.89,90.84,1,1,1
363,8,2.72,68.75,81.2,1,3,1
363,9,2.69,61.31,88.26,3,1,1
363,10,3.14,60.43,93.47,2,2,1
363,11,2.05,62.06,81.02,3,2,1
363,12,2.57,50.92,86.29,1,3,1
364,1,0.53,74.01,83.82,4,1,0
364,2,0.35,86.2,89.09,4,2,0
364,3,0.6,74.22,88.51,4,1,0
364,4,0.44,75.46,87.37,5,2,0
364,5,1.05,76.74,85.25,4,2,0
364,6,0.2,73.34,85.3,4,3,0
364,7,0.45,70.9,88.95,6,3,0
364,8,0.36,75.75,90.57,5,2,0
364,9,0.0,78.25,88.46,4,1,0
364,10,0.35,74.97,91.41,5,1,0
364,11,0.2,71.93,86.52,4,2,0
364,12,0.4,75.39,89.53,5,3,0
365,1,0.21,85.36,100.0,6,2,0
365,2,0.31,80.92,95.55,5,2,0
365,3,0.33,74.09,95.28,5,2,0
365,4,0.29,77.3,100.0,5,3,0
365,5,0.98,77.2,97.85,4,1,0
365,6,0.22,77.21,99.81,4,1,0
365,7,0.89,78.79,99.55,4,3,0
365,8,0.75,73.21,94.87,4,1,0
365,9,0.65,73.27,95.63,5,3,0
365,10,0.0,69.24,100.0,4,2,0
365,11,0.18,75.54,96.31,5,3,0
365,12,0.6,75.33,95.18,6,3,0
366,1,0.45,73.15,95.55,6,3,0
366,2,0.16,76.93,90.32,6,1,0
366,3,0.66,77.02,99.48,6,3,0
366,4,0.51,71.18,93.43,6,3,0
366,5,0.32,71.17,94.47,6,3,0
366,6,0.0,67.1,96.37,6,3,0
366,7,0.69,68.14,93.45,5,3,0
366,8,0.11,69.84,91.82,6,3,0
366,9,0.35,69.45,98.47,6,2,0
366,10,0.58,65.3,93.78,6,3,0
366,11,0.66,73.48,95.42,6,3,0
366,12,0.0,70.48,89.2,6,3,0
367,1,0.04,69.56,86.96,5,3,0
367,2,0.37,70.78,90.56,6,1,0
367,3,0.11,69.87,87.37,4,1,0
367,4,0.83,77.61,89.38,4,2,0
367,5,0.13,77.3,89.26,5,1,0
367,6,0.11,73.76,92.08,6,3,0
367,7,0.5,72.37,88.92,5,3,0
367,8,0.19,73.9,89.44,4,2,0
367,9,0.4,69.78,88.55,6,1,0
367,10,0.33,66.95,91.63,6,2,0
367,11,0.77,72.01,84.29,5,2,0
367,12,0.59,71.46,90.02,6,3,0
368,1,0.7,67.68,85.1,5,1,0
368,2,0.3,76.79,90.78,6,2,0
368,3,0.39,83.15,93.59,6,3,0
368,4,0.27,66.94,86.91,5,1,0
368,5,0.14,76.42,88.19,5,1,0
368,6,1.11,73.19,85.31,6,2,0
368,7,0.49,79.01,86.67,5,2,0
368,8,0.7,67.44,90.77,5,1,0
368,9,0.74,72.45,93.19,4,3,0
368,10,0.6,70.3,89.59,5,1,0
368,11,0.11,71.53,85.16,6,1,0
368,12,0.85,69.57,88.74,5,2,0
369,1,0.1,71.88,97.57,5,2,0
369,2,0.81,74.53,94.53,5,3,0
369,3,0.38,77.79,86.05,6,2,0
369,4,0.88,74.48,92.46,4,3,0
369,5,0.32,72.13,91.06,5,2,0
369,6,0.75,67.21,90.91,4,2,0
369,7,0.76,64.76,92.57,5,3,0
369,8,0.17,70.3,95.61,5,2,0
369,9,0.41,75.7,94.05,6,2,0
369,10,0.34,81.58,91.1,6,1,0
369,11,0.0,74.71,91.28,6,1,0
369,12,0.21,68.38,90.82,4,1,0
370,1,1.75,78.47,90.81,1,3,1
370,2,1.45,82.44,92.17,2,2,1
370,3,1.66,78.85,88.17,3,2,1
370,4,2.18,82.59,86.74,2,2,1
370,5,2.21,75.3,91.66,2,3,1
370,6,2.23,72.21,92.97,3,1,1
370,7,2.43,71.12,90.1,3,1,1
370,8,2.98,78.06,81.65,1,3,1
